
Traditional Range Search 
1095815 726.92 301.06 
1095814 726.92 300.24 
1095477 727.01 296.78 
1095823 727.11 299.43 
1095821 727.20 301.06 
1095822 727.29 299.84 
1095817 727.38 301.47 
1095811 727.38 301.67 
1095820 727.47 300.86 
1095826 727.47 300.45 
1095824 727.66 299.23 
1095818 727.75 301.26 
1095812 727.84 302.08 
1095825 727.84 299.63 
1095819 727.93 300.86 
1095456 728.21 290.26 
1094983 728.30 290.26 
1095840 728.39 301.67 
1095851 728.48 300.45 
1094981 728.58 290.05 
1094986 728.58 289.44 
1094982 728.58 290.26 
1094991 728.67 289.03 
1094993 728.67 289.03 
1094995 728.67 289.03 
1094992 728.67 289.03 
1094994 728.67 289.03 
1094960 728.76 292.30 
1094989 729.04 289.03 
1094984 729.04 289.85 
1094985 729.04 289.85 
1095839 729.13 302.08 
1094990 729.13 289.24 
1094987 729.22 290.05 
1095852 729.22 301.06 
1094980 729.22 290.66 
1094988 729.31 289.85 
1095106 729.31 289.85 
1095010 729.40 291.07 
1094996 729.40 291.07 
1094965 729.50 292.50 
1095000 729.50 289.65 
1095001 729.59 289.44 
1094964 729.59 291.89 
1095847 729.59 302.08 
1095009 729.59 290.66 
1095846 729.59 302.08 
1094997 729.59 290.66 
1092445 729.68 294.13 
1095008 729.68 290.66 
1094999 729.77 289.65 
1095105 729.77 289.85 
1095006 729.86 289.44 
1095004 729.86 288.83 
1095003 729.86 289.03 
1095007 729.86 289.44 
1095854 729.86 301.26 
1095005 729.96 289.03 
1095855 730.05 301.47 
1095853 730.05 300.86 
1094963 730.05 292.50 
1094962 730.14 291.48 
1094961 730.14 291.48 
1095859 730.23 301.47 
1095845 730.32 302.08 
1094998 730.32 290.46 
1095035 730.42 288.83 
1095002 730.42 289.44 
1095034 730.42 288.83 
1095856 730.60 301.26 
1095857 730.60 300.24 
1094967 730.69 291.48 
1095858 730.69 300.45 
1095013 730.88 290.26 
1095019 730.88 289.44 
1095012 730.88 290.66 
1092651 730.97 301.67 
1095011 730.97 290.87 
1094966 730.97 291.89 
1095044 731.06 288.83 
1095017 731.06 289.44 
1092652 731.06 301.26 
1095020 731.06 289.85 
1095015 731.15 290.26 
1092654 731.15 300.65 
1095016 731.15 289.44 
1092650 731.24 302.08 
1095014 731.24 290.26 
1094968 731.43 292.50 
1095021 731.52 289.03 
1092653 731.52 301.06 
1095018 731.52 289.44 
1095104 731.61 292.50 
1094969 731.61 293.11 
1092655 731.70 300.65 
1095025 731.70 290.87 
1090427 721.50 286.79 
1090465 721.59 281.49 
1090464 721.77 283.53 
1090463 721.77 283.53 
1090446 721.86 284.55 
1092784 721.96 288.63 
1092785 721.96 288.63 
1090428 722.05 286.59 
1090467 722.05 282.51 
1090466 722.14 281.49 
1090468 722.32 283.33 
1092786 722.32 287.61 
1090475 722.42 282.72 
1090451 722.42 285.36 
1090450 722.42 285.36 
1090449 722.51 285.98 
1090469 722.51 283.73 
1090478 722.60 281.29 
1090480 722.60 281.29 
1090474 722.69 282.51 
1090452 722.69 284.55 
1092787 722.69 287.81 
1090473 722.69 282.51 
1090470 722.78 283.53 
1090471 722.78 283.53 
1090472 722.78 282.92 
1090431 722.88 287.20 
1090430 722.97 287.20 
1090479 723.06 281.49 
1090453 723.15 284.75 
1090476 723.15 282.72 
1090477 723.24 281.49 
1090454 723.34 285.77 
1090455 723.43 284.55 
1090429 723.43 287.00 
1092788 723.52 288.42 
1090505 723.52 281.08 
1090509 723.61 281.08 
1090481 723.61 283.73 
1090484 723.61 283.53 
1090482 723.61 283.53 
1090483 723.61 283.53 
1090456 723.70 285.36 
1090457 723.80 283.94 
1090432 723.80 287.40 
1090485 723.80 283.73 
1090486 723.89 283.33 
1090487 723.98 281.29 
1091316 724.35 287.00 
1091315 724.35 287.00 
1091314 724.35 286.79 
1091341 724.35 284.55 
1091312 724.44 288.63 
1091317 724.53 286.79 
1091313 724.53 286.79 
1091342 724.53 285.77 
1091353 724.71 283.94 
1091355 724.71 284.75 
1091344 724.71 283.73 
1091343 724.71 284.75 
1091378 724.99 283.53 
1091356 724.99 285.16 
1091322 724.99 286.59 
1091323 724.99 286.59 
1091349 725.08 283.73 
1091434 725.08 285.36 
1091318 725.08 287.61 
1091357 725.08 285.36 
1091345 725.08 285.98 
1091383 725.17 282.31 
1091346 725.17 285.98 
1091354 725.17 285.36 
1091350 725.27 283.94 
1091384 725.27 281.49 
1091352 725.27 284.75 
1091347 725.36 285.98 
1091380 725.36 282.31 
1091381 725.36 282.31 
1091379 725.54 283.53 
1091321 725.54 287.61 
1091320 725.54 287.61 
1091348 725.63 285.98 
1091351 725.63 286.18 
1091382 725.73 281.70 
1091364 725.91 284.35 
1091329 725.91 286.59 
1091328 725.91 286.79 
1091389 725.91 282.51 
1091359 725.91 285.16 
1091363 726.00 284.55 
1091385 726.00 283.33 
1091431 726.09 285.57 
1091386 726.09 283.33 
1091388 726.09 282.51 
1091358 726.09 285.36 
1091330 726.19 286.59 
1091387 726.19 282.51 
1091391 726.19 282.10 
1091325 726.19 288.01 
1091327 726.28 287.20 
1091324 726.28 288.01 
1091360 726.37 285.77 
1091410 726.37 281.08 
1091362 726.37 284.75 
1091332 726.37 288.22 
1091361 726.46 285.77 
1091432 726.65 282.51 
1091435 726.74 282.31 
1091367 726.83 283.94 
1091365 726.83 284.14 
1091366 726.83 284.14 
1091390 726.92 281.29 
1091331 726.92 287.40 
1091326 726.92 287.40 
1091368 727.01 285.36 
1091393 727.20 283.73 
1091392 727.20 283.73 
1091394 727.20 283.53 
1091337 727.20 287.40 
1091425 727.20 286.18 
1091395 727.20 283.73 
1091396 727.29 283.12 
1091376 727.29 285.77 
1091375 727.29 285.77 
1091339 727.29 288.22 
1091406 727.29 282.51 
1091340 727.29 286.38 
1091338 727.47 287.00 
1091369 727.47 284.14 
1091370 727.47 284.14 
1091397 727.66 282.92 
1091377 727.66 285.77 
1091333 727.75 288.42 
1091404 727.75 282.10 
1091334 727.75 287.81 
1091405 727.75 282.51 
1091336 727.75 286.79 
1091398 727.84 283.33 
1091335 727.84 287.81 
1091403 727.93 281.90 
1091372 727.93 285.77 
1091371 727.93 285.77 
1091408 728.03 281.70 
1091401 728.03 283.12 
1091374 728.03 286.18 
1091373 728.03 286.18 
1091399 728.03 283.12 
1091400 728.12 283.12 
1091402 728.12 282.31 
1091407 728.12 281.49 
1091428 728.21 283.53 
1091430 728.30 283.53 
1095095 728.30 283.53 
1091429 728.30 283.53 
1095030 728.48 287.61 
1095061 728.48 284.96 
1095062 728.48 284.96 
1095027 728.48 288.01 
1095031 728.67 286.79 
1094243 728.76 282.31 
1094251 728.85 282.31 
1095028 728.85 288.01 
1095059 728.94 286.18 
1095029 728.94 287.40 
1095060 729.04 286.18 
1094172 729.22 282.72 
1095040 729.31 288.22 
1095066 729.31 284.75 
1095032 729.31 288.22 
1094178 729.31 281.90 
1095065 729.50 284.55 
1095074 729.50 284.55 
1095038 729.50 287.20 
1095041 729.50 287.61 
1094248 729.59 282.51 
1094246 729.59 282.51 
1094179 729.59 281.49 
1094173 729.59 282.72 
1094247 729.59 282.51 
1094177 729.68 282.10 
1095072 729.86 285.77 
1095073 729.86 285.77 
1095063 729.96 283.73 
1095071 729.96 286.18 
1095064 729.96 284.55 
1095039 730.05 286.38 
1095067 730.14 283.73 
1095036 730.14 287.81 
1094174 730.14 282.92 
1095075 730.14 285.57 
1095037 730.14 287.40 
1095097 730.23 283.33 
1095033 730.23 288.63 
1095068 730.32 284.14 
1095042 730.32 286.59 
1095096 730.32 283.53 
1095070 730.32 285.16 
1094175 730.42 282.10 
1094176 730.42 282.10 
1095069 730.42 284.55 
1095050 730.60 286.38 
1095049 730.60 287.81 
1095043 730.78 288.63 
1095098 730.88 283.53 
1095051 730.88 286.59 
1095054 730.88 286.59 
1095099 730.88 283.53 
1095052 730.97 286.38 
1095045 730.97 288.22 
1095079 731.06 284.96 
1095048 731.06 287.20 
1095077 731.06 284.55 
1092933 721.50 307.17 
1092934 721.59 307.58 
1092959 721.59 306.36 
1094739 721.59 305.75 
1092958 721.59 306.36 
1094744 721.77 303.91 
1092900 721.77 310.03 
1092926 721.86 307.79 
1094738 721.86 305.54 
1094737 721.86 304.32 
1094745 721.96 303.30 
1092932 721.96 307.58 
1092931 721.96 307.79 
1092930 722.05 307.17 
1092960 722.14 306.36 
1092927 722.14 308.81 
1092928 722.23 308.19 
1096413 722.32 302.49 
1092899 722.42 310.44 
1096412 722.42 303.10 
1092929 722.42 307.79 
1096393 722.51 305.14 
1092940 722.51 308.19 
1096419 722.60 303.30 
1096417 722.60 302.49 
1092938 722.69 307.38 
1092939 722.69 308.19 
1092904 722.78 310.64 
1096392 722.88 305.34 
1092903 722.88 310.64 
1096390 723.06 304.53 
1092935 723.15 306.77 
1092936 723.15 306.77 
1092961 723.15 305.95 
1096391 723.24 305.34 
1092962 723.43 306.16 
1092937 723.52 307.38 
1092911 723.61 310.64 
1092944 723.61 308.19 
1092912 723.61 309.42 
1096420 723.70 303.51 
1092946 723.70 307.17 
1096399 723.70 304.32 
1096398 723.89 304.73 
1092913 723.98 309.62 
1096397 723.98 305.14 
1092952 724.07 309.21 
1092947 724.16 307.38 
1092963 724.16 306.16 
1096396 724.16 304.93 
1096395 724.16 304.93 
1096422 724.26 303.51 
1096421 724.26 303.91 
1092948 724.35 306.77 
1092914 724.35 310.03 
1096423 724.35 303.30 
1092945 724.44 308.19 
1092949 724.53 307.38 
1096394 724.53 305.14 
1092950 724.53 307.38 
1092941 724.62 309.01 
1092964 724.62 306.56 
1092942 724.62 309.01 
1092943 724.62 309.01 
1092951 724.62 307.17 
1096401 724.71 305.14 
1092954 724.71 308.19 
1092965 724.81 305.95 
1096400 724.81 305.54 
1096425 724.81 304.12 
1096427 724.81 302.49 
1096402 724.81 304.93 
1096426 724.99 302.89 
1092918 724.99 309.21 
1092956 724.99 306.77 
1092957 724.99 306.77 
1096405 725.08 304.32 
1092915 725.08 310.44 
1096404 725.08 304.53 
1092953 725.17 308.81 
1092916 725.17 310.23 
1092917 725.17 309.82 
1092955 725.27 307.79 
1092966 725.27 306.56 
1096428 725.45 303.30 
1096403 725.54 304.93 
1092246 725.63 307.79 
1092252 725.63 306.56 
1096429 725.63 303.71 
1092233 725.63 309.42 
1092245 725.73 308.60 
1096430 725.91 302.49 
1096411 725.91 304.73 
1092249 725.91 306.77 
1092236 726.00 309.42 
1092238 726.09 310.03 
1096406 726.09 305.34 
1092235 726.09 309.62 
1096407 726.09 305.34 
1092239 726.19 310.23 
1092242 726.19 310.44 
1092237 726.19 310.23 
1092240 726.19 310.23 
1096410 726.19 304.12 
1092250 726.19 306.97 
1096408 726.28 304.93 
1092253 726.28 306.56 
1092251 726.46 306.97 
1092234 726.46 310.23 
1092248 726.65 307.17 
1096409 726.74 305.54 
1096432 726.74 303.91 
1096431 726.74 303.91 
1091149 726.83 306.16 
1091152 726.83 305.95 
1091153 726.83 305.54 
1092247 726.92 308.60 
1091150 726.92 306.16 
1091151 727.01 305.75 
1095802 727.01 304.73 
1091164 727.01 305.54 
1095803 727.11 304.12 
1091154 727.11 306.56 
1095804 727.11 304.32 
1091143 727.11 306.77 
1091162 727.20 304.93 
1091163 727.20 305.54 
1095597 727.20 307.99 
1095598 727.20 307.99 
1095588 727.29 309.42 
1095593 727.38 308.60 
1095594 727.38 308.60 
1091155 727.38 306.56 
1091156 727.47 306.36 
1095809 727.47 303.10 
1095589 727.47 309.82 
1095807 727.57 303.91 
1095808 727.57 303.91 
1091161 727.66 305.34 
1095595 727.66 309.01 
1091157 727.75 305.95 
1091144 727.84 307.17 
1091165 727.84 304.73 
1095596 727.93 309.01 
1091158 727.93 305.95 
1095586 727.93 309.82 
1091145 727.93 307.17 
1095585 727.93 310.03 
1091159 728.03 305.95 
1091180 728.03 305.54 
1091160 728.03 305.34 
1095805 728.03 304.12 
1095810 728.12 303.71 
1095833 728.21 303.30 
1095835 728.21 303.10 
1095611 728.30 310.23 
1095834 728.39 303.10 
1091147 728.39 307.58 
1091146 728.39 307.79 
1095828 728.48 304.32 
1095827 728.48 304.32 
1091181 728.48 306.56 
1095832 728.58 303.71 
1091170 728.58 306.36 
1095608 728.58 310.03 
1095610 728.58 309.62 
1095607 728.58 310.03 
1091166 728.58 304.93 
1095609 728.67 309.82 
1091169 728.67 305.34 
1095829 728.76 304.32 
1095612 728.85 309.21 
1095836 728.94 304.12 
1091174 728.94 305.95 
1095614 728.94 310.44 
1091167 728.94 305.34 
1095629 729.04 308.19 
1095837 729.04 303.51 
1091168 729.04 305.14 
1095838 729.04 303.10 
1095630 729.13 309.01 
1091148 729.13 306.77 
1095613 729.22 309.21 
1091172 729.22 306.16 
1095631 729.22 307.79 
1091173 729.22 306.16 
1091179 729.22 305.54 
1091171 729.22 306.16 
1095633 729.40 307.38 
1091175 729.50 304.93 
1095623 729.50 310.44 
1095624 729.50 310.44 
1095830 729.50 304.53 
1095842 729.50 303.10 
1095622 729.50 310.44 
1095632 729.50 308.19 
1095625 729.50 310.44 
1095627 729.59 309.42 
1095626 729.59 309.21 
1095831 729.59 304.73 
1095841 729.68 303.91 
1091178 729.77 305.75 
1095634 729.77 307.17 
1095635 729.77 307.17 
1091176 729.86 305.14 
1095843 729.86 303.10 
1094149 729.86 307.38 
1094147 729.86 308.40 
1094150 729.96 307.17 
1094146 729.96 309.21 
1094142 730.05 310.03 
1094148 730.32 308.19 
1093803 720.67 267.63 
1093553 720.49 268.24 
1093035 721.40 268.45 
1093586 718.46 268.45 
1093577 718.74 268.65 
1093576 717.82 269.06 
1093581 717.82 269.06 
1093582 717.82 269.06 
1093583 717.82 269.06 
1093541 719.84 269.06 
1093547 719.29 269.06 
1093543 719.20 269.06 
1093542 719.11 269.06 
1093578 717.91 269.26 
1093552 720.49 269.26 
1093551 720.21 269.47 
1093550 720.49 269.67 
1093575 717.36 269.67 
1093548 719.84 269.87 
1093574 717.27 270.08 
1093579 718.65 270.08 
1094865 714.97 270.49 
1093546 719.38 270.49 
1094866 714.97 270.49 
1093570 716.62 270.69 
1093569 716.62 270.69 
1093571 716.62 270.69 
1093572 716.62 270.69 
1093545 719.20 270.89 
1093580 718.46 270.89 
1093549 720.95 270.89 
1093544 719.20 270.89 
1093561 717.73 271.10 
1093539 719.01 271.30 
1093568 718.28 271.30 
1093688 714.33 271.30 
1093686 713.59 271.50 
1093564 718.46 271.50 
1094858 714.97 271.71 
1094859 715.61 271.91 
1093566 717.91 271.91 
1093565 717.91 271.91 
1093687 713.41 272.12 
1092016 712.76 272.32 
1093540 720.67 272.32 
1093537 719.84 272.32 
1092021 712.30 272.52 
1093538 719.84 272.52 
1092022 712.30 272.52 
1092020 712.21 272.52 
1093562 717.08 272.73 
1093598 720.49 272.73 
1092015 711.29 273.13 
1093689 715.15 273.13 
1092014 711.20 273.34 
1093563 717.18 273.54 
1093567 718.92 273.54 
1092013 711.84 273.54 
1093679 712.76 273.75 
1093560 717.91 273.75 
1093682 715.24 274.15 
1093681 713.68 274.15 
1093534 719.75 274.36 
1093678 712.49 274.36 
1093557 717.91 274.56 
1093536 721.31 274.77 
1093535 721.22 274.97 
1093684 716.44 275.17 
1093554 718.37 275.17 
1093558 718.46 275.17 
1093556 718.00 275.17 
1093680 714.23 275.17 
1093559 718.37 275.38 
1093555 718.46 275.38 
1092313 717.64 275.38 
1092309 716.90 275.58 
1092310 716.90 275.58 
1092311 716.90 275.58 
1092312 717.27 275.78 
1093685 716.16 275.78 
1093683 715.52 275.99 
1092305 718.19 276.40 
1093677 715.80 276.40 
1093663 714.14 276.40 
1093662 712.30 276.40 
1093588 719.38 276.40 
1093661 712.30 276.40 
1093595 720.49 276.40 
1093667 713.68 276.40 
1092292 716.53 276.60 
1093665 713.96 276.60 
1093597 721.04 276.60 
1092306 718.46 276.60 
1093664 714.14 276.60 
1093666 714.05 276.60 
1093596 720.95 276.60 
1093675 715.15 276.80 
1092298 717.18 277.01 
1093674 714.69 277.01 
1092297 716.72 277.01 
1092296 716.72 277.01 
1093594 720.67 277.01 
1092293 716.35 277.42 
1092307 718.92 277.42 
1092294 716.53 277.62 
1092299 717.36 277.62 
1093676 715.15 277.62 
1093591 720.39 277.62 
1093590 720.30 277.62 
1093668 714.33 277.62 
1093589 720.39 277.82 
1093592 720.39 277.82 
1093593 720.39 277.82 
1092324 719.01 278.03 
1092301 717.64 278.03 
1093669 714.23 278.03 
1092302 717.64 278.03 
1092300 717.73 278.03 
1092295 715.80 278.03 
1093670 713.96 278.23 
1094731 720.67 304.53 
1094736 721.31 304.73 
1093156 718.74 304.73 
1094730 721.13 304.73 
1094729 719.38 304.93 
1091760 712.58 305.34 
1093154 718.00 305.54 
1094734 720.58 305.75 
1094732 721.13 305.75 
1094735 720.58 305.75 
1094918 715.98 306.16 
1093150 716.72 306.16 
1094733 720.95 306.16 
1094919 715.80 306.16 
1094922 715.89 306.16 
1094917 715.89 306.16 
1094920 715.98 306.16 
1093151 717.45 306.16 
1094923 715.98 306.16 
1094921 715.98 306.16 
1093155 718.46 306.36 
1093158 719.84 306.36 
1093152 717.91 306.56 
1093153 718.00 306.56 
1093114 719.57 306.77 
1093115 719.57 306.77 
1091529 714.05 306.77 
1091528 714.05 306.97 
1093148 717.91 306.97 
1093116 720.21 306.97 
1093149 718.37 306.97 
1092920 720.76 307.17 
1092919 720.76 307.17 
1093141 717.18 307.38 
1093146 718.46 307.79 
1093139 717.64 307.79 
1093145 718.00 307.99 
1093144 718.00 307.99 
1093143 716.90 307.99 
1093111 719.57 307.99 
1093142 716.90 307.99 
1093112 719.57 308.19 
1091547 712.12 308.19 
1093147 718.46 308.40 
1091535 712.76 308.40 
1091538 712.76 308.40 
1091536 712.76 308.40 
1091525 712.85 308.60 
1091524 712.85 308.60 
1091526 712.85 308.60 
1091537 712.76 308.60 
1091521 713.13 308.60 
1091544 712.76 308.81 
1091534 712.85 308.81 
1093140 716.81 308.81 
1091545 712.85 308.81 
1091541 712.85 308.81 
1091540 712.85 308.81 
1091542 712.85 308.81 
1091539 712.85 308.81 
1091543 712.76 308.81 
1091522 713.13 308.81 
1091523 712.95 308.81 
1092925 721.40 309.01 
1092924 721.40 309.01 
1093113 719.47 309.01 
1092922 721.40 309.01 
1091546 713.04 309.01 
1092923 721.40 309.01 
1093109 720.03 309.21 
1092921 721.40 309.21 
1093102 719.01 309.42 
1093103 719.01 309.42 
1093136 718.37 309.42 
1093105 719.38 309.62 
1093127 716.72 309.62 
1093128 716.72 309.62 
1093129 716.72 309.62 
1093130 716.90 309.62 
1093104 719.38 309.62 
1093106 719.38 309.62 
1093137 718.09 309.82 
1093107 719.38 309.82 
1093138 718.09 310.03 
1091548 712.76 310.03 
1091527 714.33 310.23 
1093108 719.11 310.23 
1093110 719.84 310.44 
1092897 721.04 310.44 
1093134 718.92 310.64 
1093135 718.92 310.64 
1093133 718.92 310.64 
1093131 718.00 310.84 
1092894 720.49 310.84 
1092896 721.13 311.05 
1093132 718.37 311.05 
1093100 719.75 311.25 
1093101 719.20 311.46 
1091531 711.66 311.46 
1091532 711.66 311.46 
1091533 711.57 311.46 
1093126 717.36 311.66 
1092895 721.22 311.66 
1093119 717.36 311.86 
1091519 715.89 311.86 
1091520 715.89 311.86 
1092881 721.22 311.86 
1093159 718.09 312.07 
1091796 720.58 312.07 
1093122 717.91 312.07 
1093123 717.91 312.07 
1093124 718.83 312.07 
1091518 715.98 312.27 
1093125 718.09 312.68 
1091795 720.49 312.88 
1093121 718.74 312.88 
1093099 719.84 312.88 
1093098 719.38 313.09 
1093120 718.55 313.09 
1091797 721.31 313.09 
1093096 719.38 313.09 
1093097 719.38 313.09 
1091794 720.39 313.29 
1091517 716.16 313.29 
1091792 721.22 313.49 
1091791 721.22 313.49 
1091793 720.30 313.70 
1093095 719.20 313.90 
1091530 712.76 313.90 
1093118 717.54 314.11 
1092080 715.61 314.31 
1092064 716.26 314.31 
1091785 720.76 314.31 
1092081 715.70 314.31 
1092067 715.70 314.31 
1093117 718.83 314.51 
1092077 717.82 314.51 
1091799 710.10 314.51 
1091515 715.24 314.51 
1091801 710.19 314.72 
1091516 714.60 314.72 
1092065 716.26 314.72 
1091514 715.43 314.72 
1091513 711.93 314.92 
1091798 708.53 314.92 
1091800 710.19 314.92 
1092418 715.06 315.12 
1092062 719.01 315.33 
1092066 716.62 315.33 
1092061 719.84 315.53 
1092071 717.45 315.53 
1092421 715.06 315.53 
1092070 716.99 315.53 
1092420 715.06 315.53 
1092419 715.06 315.74 
1092072 717.64 315.74 
1091661 709.36 315.94 
1092417 711.20 315.94 
1092076 717.82 316.14 
