
Traditional Range Search 
1076121 377.90 682.04 
1079730 378.27 683.99 
1079052 379.88 683.41 
1054430 379.94 677.80 
1082205 382.05 680.73 
1036804 383.06 690.40 
1038988 383.79 687.16 
1074293 386.72 687.59 
1039395 387.33 687.62 
1079964 388.12 681.15 
1092506 388.58 682.31 
1031446 389.22 689.58 
1031570 389.59 686.37 
1055095 390.11 683.01 
1018835 391.08 687.96 
1079656 391.20 688.66 
1058832 392.70 685.12 
1045969 377.32 724.15 
1066848 377.35 717.41 
1083790 377.62 707.03 
1008293 377.69 739.41 
1039829 377.72 698.79 
1052163 377.78 714.72 
1057190 377.78 742.98 
1091662 377.84 749.48 
1025067 378.14 693.39 
1025224 378.17 699.04 
1029578 378.23 746.70 
1081942 378.27 699.83 
1049598 378.54 740.66 
1059409 378.60 731.26 
1046596 378.78 728.67 
1057414 378.85 694.37 
1095157 378.88 705.60 
1069926 378.94 730.62 
1065512 378.97 691.83 
1000730 379.06 690.70 
1041934 379.33 743.01 
1017361 379.43 713.04 
1045392 379.55 730.32 
1066001 380.00 703.00 
1035682 380.00 747.28 
1068233 380.04 720.03 
1037890 380.07 708.92 
1094686 380.25 726.53 
1070171 380.40 713.01 
1021903 380.43 736.54 
1067036 380.77 748.50 
1039038 380.95 719.94 
1052200 380.98 727.78 
1019050 381.01 728.61 
1010481 381.20 720.28 
1003369 381.26 712.62 
1095347 381.38 702.09 
1068574 381.77 693.05 
1092320 382.05 714.90 
1084580 382.05 734.41 
1002214 382.11 700.53 
1053376 382.14 699.74 
1018434 382.26 707.24 
1034360 382.26 741.21 
1068799 382.35 719.33 
1068251 382.57 735.99 
1024860 382.72 724.46 
1038723 383.42 708.44 
1090325 383.54 703.19 
1028925 383.64 743.77 
1038654 383.79 694.43 
1067940 383.85 695.53 
1037221 384.03 720.58 
1055079 384.09 704.53 
1005739 384.16 703.86 
1087536 384.28 735.02 
1089079 384.52 702.88 
1030662 385.38 724.46 
1061593 385.44 738.25 
1080032 385.93 722.84 
1011055 386.02 694.82 
1064412 386.17 709.81 
1000475 386.23 722.81 
1062132 386.63 725.25 
1034811 386.78 718.75 
1001772 386.99 725.34 
1088146 387.02 691.41 
1033327 387.15 704.83 
1025833 387.42 728.27 
1057931 387.42 735.93 
1086224 387.73 708.56 
1082499 388.09 720.55 
1005594 388.12 740.45 
1060097 388.21 734.53 
1055832 388.67 696.35 
1075601 388.73 711.36 
1015185 389.19 699.22 
1054688 389.25 690.61 
1017964 389.34 708.80 
1080474 389.68 712.43 
1082698 390.05 708.19 
1051815 390.23 735.66 
1038580 390.81 698.06 
1080797 390.90 701.63 
1053767 391.05 710.66 
1060865 391.11 714.84 
1077020 391.17 740.54 
1071408 391.36 708.25 
1034004 392.03 696.08 
1046343 392.09 739.53 
1009876 392.18 726.81 
1016484 392.24 713.07 
1093102 392.36 714.84 
1015499 392.40 735.29 
1011400 392.43 709.47 
1076848 392.67 713.90 
1049389 392.73 739.72 
1081551 392.76 701.81 
1058481 392.94 701.42 
1079225 393.25 718.48 
1030729 393.37 708.71 
1062802 393.52 716.06 
1067302 393.74 717.44 
1094287 393.86 708.71 
1061823 393.86 738.77 
1070244 393.86 700.93 
1031319 394.35 693.57 
1004477 394.47 697.75 
1022847 394.68 720.58 
1073900 395.29 717.99 
1022778 395.51 695.37 
1087335 396.06 714.94 
1039765 396.67 719.06 
1080331 396.73 713.75 
1098673 397.28 707.28 
1003276 397.34 730.65 
1091734 397.58 711.30 
1028096 397.89 718.75 
1092318 397.95 714.57 
1053654 397.98 700.65 
1019362 398.28 699.80 
1039746 398.35 712.04 
1066690 398.44 695.92 
1096589 398.53 719.94 
1079993 398.83 706.36 
1041778 399.17 718.44 
1073670 399.29 708.10 
1078887 399.48 704.47 
1057794 399.51 697.39 
1008322 400.12 705.54 
1069528 400.51 719.76 
1059030 401.09 725.74 
1093113 401.21 710.72 
1051898 401.73 712.71 
1004662 402.16 715.36 
1042899 402.47 708.01 
1054681 402.56 707.70 
1010373 402.56 721.89 
1097992 402.65 701.29 
1083498 402.95 720.83 
1052780 404.39 712.52 
1091852 346.86 704.80 
1073104 347.08 692.54 
1064493 347.63 698.00 
1034779 347.63 746.31 
1053651 347.63 726.53 
1093004 347.84 727.39 
1012332 347.90 722.29 
1059426 348.02 723.72 
1072002 348.05 710.02 
1027730 348.24 711.12 
1052403 348.30 694.03 
1022032 348.45 722.66 
1011329 348.79 737.95 
1002390 349.33 694.67 
1019355 349.49 726.04 
1017165 349.55 708.13 
1089819 349.61 730.44 
1009808 349.88 740.42 
1085065 350.07 721.56 
1076265 350.77 694.89 
1062800 350.83 747.13 
1013672 350.89 694.40 
1033538 351.07 731.14 
1051786 351.23 730.22 
1033888 351.29 702.21 
1093668 351.29 709.38 
1017125 351.59 726.50 
1023987 351.68 703.61 
1098864 351.81 697.24 
1019344 352.08 700.47 
1030781 352.29 715.61 
1032141 352.54 746.61 
1029505 352.69 716.19 
1063253 352.75 716.00 
1089987 353.00 727.51 
1014076 353.03 748.26 
1093764 353.30 713.87 
1079332 353.33 705.20 
1044333 353.52 724.55 
1056946 353.64 722.53 
1086892 353.76 727.48 
1092025 353.82 747.44 
1069576 354.13 720.21 
1080841 354.25 730.32 
1050633 354.46 693.12 
1000159 354.46 744.38 
1059674 354.77 717.74 
1061444 354.89 709.08 
1031922 354.98 698.06 
1078977 355.29 703.86 
1093816 355.47 743.99 
1073499 355.59 728.12 
1007670 355.83 730.74 
1080768 356.08 692.69 
1010695 356.08 745.24 
1082893 356.14 742.22 
1027563 356.48 721.68 
1011418 356.60 745.33 
1024236 356.63 720.15 
1023502 356.72 746.40 
1034416 356.93 740.11 
1045388 357.03 728.64 
1018671 357.30 739.41 
1010573 357.42 698.70 
1052373 357.42 713.07 
1020257 357.67 696.84 
1032760 357.70 717.22 
1053260 357.79 739.29 
1025115 357.85 737.73 
1017200 357.97 735.72 
1051868 358.12 748.75 
1097143 358.15 715.48 
1063138 358.15 746.70 
1000495 358.31 726.87 
1015184 358.31 737.88 
1090282 358.55 707.12 
1064164 358.92 741.79 
1026814 359.07 708.89 
1077550 359.31 697.14 
1024904 359.31 746.98 
1099375 359.53 741.30 
1076607 359.62 705.17 
1003808 359.68 735.23 
1028781 359.95 699.22 
1025355 360.02 732.45 
1061811 360.08 718.44 
1072094 360.35 704.62 
1027590 360.38 726.17 
1036396 360.53 703.43 
1048696 360.63 741.70 
1029458 360.78 708.80 
1069244 360.81 698.46 
1092489 360.99 723.21 
1056377 361.15 692.41 
1060927 361.18 730.47 
1033348 361.27 733.95 
1066778 361.79 707.89 
1023565 362.00 696.41 
1065070 362.58 737.49 
1023849 362.61 725.62 
1098859 362.61 693.24 
1076884 362.98 721.65 
1009164 363.46 726.53 
1054755 363.56 711.09 
1014608 363.68 699.19 
1016025 363.68 736.63 
1079142 363.83 745.73 
1025600 363.89 715.24 
1055403 363.89 749.48 
1074678 364.07 702.06 
1075090 364.23 721.98 
1062336 364.32 697.27 
1095842 365.02 734.38 
1073863 365.33 724.95 
1071052 365.45 728.42 
1036195 365.54 742.03 
1018595 365.78 728.42 
1034316 365.81 740.11 
1013763 365.81 745.27 
1012607 365.84 734.86 
1026606 366.15 727.66 
1033836 366.39 726.41 
1088040 366.55 734.92 
1063962 366.85 727.11 
1088247 367.07 693.94 
1075739 367.10 727.05 
1043487 367.16 749.60 
1040585 367.28 716.28 
1072247 367.28 713.17 
1075673 367.40 731.60 
1003216 367.98 709.66 
1006371 367.98 698.52 
1058632 368.01 746.73 
1006328 368.04 695.68 
1080195 368.13 700.10 
1085532 368.50 725.31 
1082729 368.53 709.29 
1066165 368.65 703.74 
1047728 368.65 725.43 
1068317 369.02 740.78 
1017701 369.14 706.60 
1038940 369.26 698.12 
1040694 369.29 696.41 
1007551 369.38 729.19 
1051475 369.69 728.58 
1011401 369.78 720.06 
1064479 369.78 714.87 
1044926 370.15 720.79 
1013666 370.24 736.02 
1016912 370.39 706.73 
1070481 370.64 713.90 
1040549 370.91 720.18 
1003462 370.91 697.51 
1099049 370.97 699.04 
1079689 371.06 719.85 
1002888 371.19 694.24 
1058438 371.22 741.64 
1076772 371.40 722.72 
1079258 371.77 700.13 
1027577 371.86 736.30 
1005510 372.25 742.25 
1004495 372.28 713.13 
1068019 372.31 746.25 
1024719 372.34 724.43 
1036879 372.96 730.29 
1009645 373.47 719.48 
1099073 373.87 735.60 
1040811 373.99 736.48 
1082184 374.05 712.01 
1068504 374.11 696.38 
1075571 374.18 693.12 
1083206 374.36 713.38 
1091057 374.73 704.16 
1037478 374.76 719.57 
1031715 374.79 749.11 
1064574 375.09 725.19 
1037379 375.24 743.38 
1058159 375.40 709.05 
1023000 375.52 713.75 
1001624 375.52 698.27 
1038969 375.82 709.96 
1008311 375.82 694.98 
1040328 375.85 749.66 
1045926 375.92 730.01 
1096007 375.92 694.79 
1059268 375.95 713.20 
1067829 376.10 739.69 
1044658 376.13 737.12 
1038985 376.16 739.90 
1070591 376.19 700.53 
1080689 376.83 736.79 
1097186 376.86 744.60 
1072565 376.98 720.03 
1064878 377.08 693.33 
1045585 377.14 745.88 
1079157 377.26 732.36 
1040644 348.21 749.85 
1069273 355.32 750.03 
1095659 347.81 750.15 
1090420 352.39 750.43 
1054515 359.89 751.07 
1069117 374.36 751.31 
1031053 367.22 751.37 
1086436 372.59 751.37 
1009198 365.26 752.75 
1085793 359.68 753.30 
1002247 359.41 672.45 
1017718 363.86 672.79 
1019911 372.56 673.28 
1082266 372.19 674.84 
1048285 375.15 674.90 
1017854 377.17 675.42 
1060133 351.01 675.48 
1017761 376.34 676.51 
1089898 356.57 676.57 
1027568 366.91 676.73 
1002872 373.54 676.82 
1099748 372.99 676.91 
1084219 374.76 676.94 
1093966 362.98 677.15 
1086152 356.45 677.76 
1041388 346.86 677.95 
1040634 375.85 678.07 
1089071 345.34 678.38 
1060578 365.75 678.53 
1038283 345.37 679.35 
1095680 375.15 679.47 
1080449 371.77 680.18 
1033795 363.77 680.66 
1038815 353.82 681.64 
1030877 341.34 681.64 
1090100 370.39 682.01 
1094792 369.93 682.13 
1044265 356.35 682.74 
1000914 370.45 682.86 
1079542 336.18 682.89 
1079757 370.67 682.98 
1059565 348.08 683.14 
1089635 348.72 683.29 
1091233 336.24 683.29 
1021161 376.50 683.35 
1059019 360.99 683.50 
1083235 341.34 683.75 
1089060 336.18 683.90 
1070914 346.16 683.90 
1089563 344.15 684.02 
1098810 360.11 684.57 
1009270 344.60 685.39 
1011313 339.20 685.85 
1074779 349.24 685.88 
1063956 371.55 686.49 
1005534 358.18 686.65 
1013161 349.49 687.38 
1053734 358.43 687.38 
1033069 367.43 687.71 
1040527 336.82 687.90 
1048044 341.74 687.99 
1081654 364.29 688.05 
1025088 345.31 688.54 
1074843 369.20 688.57 
1052608 344.48 688.93 
1017208 347.99 689.03 
1051443 358.70 689.18 
1017815 333.53 689.30 
1065412 359.77 689.39 
1074177 336.09 689.45 
1088260 348.24 689.64 
1004376 339.87 690.19 
1086473 330.35 690.22 
1042959 340.67 690.40 
1096260 335.63 690.70 
1035034 375.64 690.70 
1058829 357.85 690.77 
1025479 374.27 691.04 
1065022 370.48 691.10 
1046780 356.26 691.16 
1083548 353.33 691.25 
1075888 330.26 691.65 
1066992 375.73 691.74 
1030892 364.20 692.14 
1085140 337.80 692.20 
1011281 322.78 712.13 
1094425 323.12 717.29 
1054931 323.91 720.73 
1029084 324.89 715.36 
1051544 325.04 723.45 
1087315 325.23 708.59 
1087672 325.56 718.54 
1077090 325.84 703.70 
1049332 326.08 703.22 
1045107 326.57 728.76 
1041623 326.90 724.03 
1075069 327.51 711.06 
1094081 327.97 694.70 
1045948 328.40 720.70 
1028157 328.43 725.07 
1002925 328.74 701.81 
1049754 328.83 725.10 
1014476 328.86 696.29 
1065093 328.92 697.17 
1057488 329.62 696.78 
1033895 329.90 696.47 
1099377 329.96 703.86 
1027736 329.99 699.62 
1060380 330.08 718.51 
1057399 330.11 701.11 
1000636 330.17 701.45 
1025023 330.32 716.52 
1002986 330.38 702.58 
1032404 330.78 729.46 
1044312 331.02 715.70 
1069467 331.30 734.65 
1020746 331.63 703.31 
1000398 331.73 735.35 
1027124 331.79 725.98 
1040306 331.91 711.27 
1028762 331.94 699.58 
1092282 332.46 725.19 
1025776 332.79 708.98 
1076025 332.86 734.50 
1049725 332.95 736.97 
1062660 333.04 703.03 
1035983 333.16 696.50 
1010050 333.25 730.56 
1005024 333.25 729.22 
1026997 333.47 736.85 
1063285 333.80 730.35 
1035922 333.89 699.46 
1018039 333.92 720.55 
1097183 334.41 701.78 
1026183 334.75 695.10 
1036857 334.96 741.61 
1014674 335.17 712.40 
1017578 335.33 699.65 
1014359 335.42 707.70 
1010336 335.42 703.92 
1081295 336.09 738.74 
1061863 336.21 710.05 
1031349 336.27 736.42 
1065699 336.58 736.02 
1053952 336.67 694.61 
1095755 336.70 713.26 
1073548 337.04 717.80 
1043478 337.13 726.50 
1055537 337.16 707.79 
1038516 337.22 705.90 
1031946 337.25 709.35 
1032013 337.83 702.73 
1096114 337.89 695.80 
1003256 337.92 728.36 
1052208 337.95 742.65 
1075916 337.98 696.26 
1070731 338.04 708.86 
1075135 338.10 699.98 
1015056 338.20 699.46 
1010407 338.68 723.85 
1045015 339.08 720.03 
1057462 339.14 702.33 
1083577 339.17 740.36 
1044687 339.17 702.33 
1098139 339.45 737.55 
1026513 339.51 740.94 
1072050 339.60 726.32 
1007277 339.66 723.94 
1085047 339.72 729.95 
1049813 339.81 724.40 
1016265 339.81 724.70 
1017655 339.84 729.77 
1056647 339.94 716.43 
1010185 340.06 721.16 
1005066 340.06 708.50 
1017423 340.24 716.13 
1000248 340.27 701.35 
1075489 341.25 737.24 
1073452 341.49 727.11 
1024896 341.58 746.89 
1005211 341.61 704.93 
1003692 341.71 705.78 
1093205 341.80 734.44 
1004454 342.16 717.53 
1000605 342.25 746.67 
1071882 342.38 739.87 
1006582 342.59 705.47 
1091413 342.86 702.21 
1019527 343.05 741.91 
1043526 343.11 736.05 
1042848 343.29 732.76 
1061409 343.38 744.75 
1012686 343.57 742.86 
1098638 343.81 693.73 
1075478 344.64 748.23 
1019463 344.73 738.80 
1067427 344.91 739.99 
1031914 345.52 698.36 
1092529 345.58 700.26 
1025937 345.76 738.22 
1017896 345.83 710.72 
1062619 346.04 715.18 
1065555 346.04 703.52 
1058848 346.22 708.92 
1094282 346.22 742.80 
1047273 346.74 742.80 
Complementary Objects:
Statistics
pload:	 8	pwrite:	 0	cload:	 0	cwrite:	 0	acctime:	 0.000000	time: 0.181000

Traditional Range Search 
Point: (319.07,224.90)
Range: 15.83
Result Objects:
1010473 320.83 210.24 
1088281 313.05 210.39 
1011314 323.52 211.30 
1033494 314.67 212.10 
1049769 328.09 212.31 
1048032 315.83 213.17 
1017409 312.23 213.78 
1011673 313.48 215.21 
1047475 314.85 215.42 
1055495 320.22 215.85 
1047758 323.82 216.34 
1009593 309.33 216.37 
1049214 318.21 217.13 
1076810 332.40 217.32 
1032954 306.82 217.74 
1074796 319.73 217.96 
1095433 314.79 218.08 
1018552 310.15 218.38 
1038500 317.87 218.87 
1062122 323.33 219.51 
1015410 311.46 220.09 
1018006 308.59 220.49 
1015450 333.71 220.70 
1026025 314.73 220.89 
1087631 319.85 221.19 
1097443 330.63 221.62 
1055746 312.53 222.02 
1083899 333.53 222.20 
1005931 312.93 222.41 
1091406 317.05 222.63 
1018443 329.83 222.69 
1099041 317.08 222.84 
1074235 314.61 222.87 
1094822 328.86 224.46 
1023579 320.07 224.64 
1084168 329.28 224.67 
1078641 307.19 225.01 
1049421 320.28 225.13 
1026238 329.38 225.71 
1095516 334.32 226.01 
1013574 316.41 227.11 
1031127 314.58 227.60 
1000178 332.15 228.42 
1057757 330.29 228.73 
1052516 322.02 229.10 
1067946 318.39 230.62 
1070138 324.62 232.54 
1027941 332.43 232.82 
1071447 316.31 233.46 
1031466 307.43 233.58 
1089184 311.43 233.86 
1053637 330.26 233.98 
1000851 324.28 234.53 
1036779 313.32 234.95 
1020744 315.49 235.35 
1027860 319.58 235.75 
1090777 319.79 236.51 
1033932 329.41 236.63 
1079285 324.22 237.27 
1048539 313.11 238.04 
1038559 321.66 238.80 
1092871 319.21 238.83 
1048571 316.28 240.23 
1040346 319.85 240.60 
1045818 304.08 222.14 
1001061 305.05 222.84 
1014361 305.66 223.57 
1024760 306.46 226.10 
1036954 304.44 227.45 
1041822 305.94 228.15 
1043515 306.37 218.29 
Complementary Objects:
Statistics
pload:	 6	pwrite:	 0	cload:	 0	cwrite:	 0	acctime:	 0.000000	time: 0.014000

Traditional Window Search 
Lower Point: (144.51,711.23)
Upper Point: (195.02,761.74)
Result Objects:
1024062 191.44 751.71 
1027103 192.11 759.16 
1065304 190.89 738.16 
1087638 191.25 732.64 
1033290 191.31 712.37 
1026308 191.56 721.74 
1012852 191.56 739.04 
1009744 191.68 712.52 
1015325 191.74 741.55 
1038152 192.23 723.27 
1088181 192.50 714.14 
1076893 193.21 711.85 
1051431 193.63 711.82 
1080625 193.94 716.06 
1073511 193.94 730.01 
1014600 194.00 734.56 
1050433 194.03 720.92 
1061061 194.40 730.71 
1051714 194.55 735.66 
1071677 194.64 738.31 
1097262 194.64 739.32 
1032857 158.48 724.73 
1090759 158.69 720.37 
1062780 158.78 733.40 
1027755 158.87 713.10 
1034757 158.94 730.99 
1069850 159.09 733.00 
1015666 159.58 736.51 
1006533 159.70 732.03 
1058033 159.94 727.20 
1067035 160.03 714.94 
1023707 160.19 735.63 
1004864 160.28 734.07 
1090901 160.34 741.49 
1050462 160.43 733.89 
1000583 160.74 723.91 
1056613 160.80 712.46 
1035448 161.01 732.70 
1053576 161.25 712.25 
1058975 161.38 745.00 
1042424 161.41 742.52 
1011623 161.59 734.89 
1076486 162.02 737.06 
1013822 162.29 719.97 
1001156 162.75 744.60 
1086029 162.84 744.08 
1038066 163.09 732.76 
1076461 163.64 729.13 
1005645 163.76 719.39 
1021123 164.52 711.61 
1012176 164.58 732.67 
1043686 166.14 712.25 
1017386 166.17 735.75 
1060129 166.47 731.32 
1067905 167.24 723.27 
1023170 167.27 742.40 
1030666 167.51 742.74 
1047830 167.69 744.81 
1090224 168.61 737.15 
1074259 168.67 712.68 
1066849 168.67 722.32 
1072017 168.82 734.83 
1025689 169.19 732.67 
1048913 169.19 728.33 
1067070 170.07 716.19 
1049729 170.14 724.52 
1066771 170.14 736.33 
1065596 171.17 720.40 
1089343 172.06 723.33 
1067489 173.40 730.26 
1081642 173.68 737.40 
1087530 174.01 712.74 
1016150 174.26 711.98 
1018879 174.35 741.12 
1065429 174.93 722.23 
1003506 175.38 738.98 
1022036 175.38 739.38 
1032593 175.75 715.58 
1066881 175.75 712.37 
1020151 175.75 718.60 
1040072 176.79 727.48 
1099742 176.85 726.75 
1007765 176.91 734.56 
1014210 176.94 741.97 
1073150 177.67 717.22 
1002921 178.16 722.87 
1046574 178.47 735.57 
1020876 178.68 732.97 
1066430 178.80 745.03 
1025655 179.35 716.92 
1007917 179.41 738.49 
1012535 179.47 737.21 
1069453 179.50 718.32 
1035364 179.69 712.04 
1079388 179.93 738.25 
1010763 180.11 726.96 
1015555 180.51 724.73 
1030313 181.06 744.17 
1004399 181.30 724.52 
1073574 181.64 722.05 
1085014 181.95 737.06 
1013858 182.10 713.20 
1053619 182.43 743.50 
1084639 182.68 730.96 
1009226 182.74 742.52 
1078079 182.80 711.61 
1037227 182.86 743.99 
1023467 182.95 738.34 
1048682 183.72 735.93 
1007978 184.51 739.69 
1006916 184.78 735.78 
1068220 185.09 716.83 
1025767 185.12 730.44 
1070972 185.61 723.30 
1086705 185.73 739.72 
1038713 186.25 735.44 
1003485 186.55 717.53 
1067331 186.80 727.87 
1099384 186.89 713.62 
1023139 186.92 718.57 
1019842 186.92 736.94 
1026366 187.90 739.17 
1093095 188.02 731.26 
1056708 188.32 722.78 
1085083 188.54 740.39 
1055556 189.21 733.67 
1024869 189.51 736.66 
1000613 189.67 741.49 
1000384 190.73 733.18 
1006341 156.86 745.21 
1059761 153.17 746.25 
1024202 187.23 746.28 
1057446 149.38 746.80 
1009508 151.40 746.83 
1074477 182.16 746.86 
1096128 163.02 747.47 
1087088 181.34 748.20 
1060437 160.13 748.20 
1082493 172.82 748.60 
1021664 158.17 748.84 
1008326 183.93 749.33 
1031629 150.88 749.54 
1063774 156.77 749.79 
1096537 149.78 750.06 
1058348 155.21 750.06 
1000842 181.88 750.24 
1085420 157.07 750.27 
1049911 160.86 750.61 
1069789 153.63 750.64 
1067256 174.99 750.85 
1067553 145.32 751.04 
